Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine,sp1,sp2,sp3,sp4,SR,PID_In,PID_Out,P,I,D,IR
6904,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 8, 3, 2, 1, 17.00, 42.93, 2.50, 1.00, 0.00, 
6914,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 8, 3, 2, 1, 3, 17.00, 48.06, 2.50, 1.00, 0.00, 
6924,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 2, 1, 3, 4, 13.00, 58.23, 2.50, 1.00, 0.00, 
6934,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 1, 3, 4, 3, 13.00, 58.40, 2.50, 1.00, 0.00, 
6944,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 3, 4, 3, 3, 14.00, 56.06, 2.50, 1.00, 0.00, 
6954,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 4, 17.00, 48.69, 2.50, 1.00, 0.00, 
6964, 114.81, -3.50, -174.62, -1.92, 0.85, -9.81, -1.31, -0.06, -0.07, -0.60, 0.91, -9.74, -0.50, -55.00, -5.37, -0.01, -0.04, -0.02, 114.81, -3.56, -174.62, 0.06, 0.84, 0.54, -0.00, 31, 114, 414, 8, 
6982,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 4, 10, 24.00, 31.25, 2.50, 1.00, 0.00, 
6987,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 10, 2, 22.00, 31.25, 2.50, 1.00, 0.00, 
6993,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 10, 2, 2, 21.00, 38.84, 2.50, 1.00, 0.00, 
6998,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 10, 2, 2, 1, 19.00, 38.84, 2.50, 1.00, 0.00, 
7004,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 10, 2, 2, 1, 2, 17.00, 48.97, 2.50, 1.00, 0.00, 
7014,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 3, 10.00, 66.67, 2.50, 1.00, 0.00, 
7024,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 1, 2, 3, 4, 12.00, 61.85, 2.50, 1.00, 0.00, 
7034,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 3, 4, 3, 13.00, 59.52, 2.50, 1.00, 0.00, 
7044,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 3, 3, 15.00, 54.67, 2.50, 1.00, 0.00, 
7054,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 4, 17.00, 49.80, 2.50, 1.00, 0.00, 
7064, 114.56, -3.44, -174.75, 0.30, -0.84, -9.46, 0.89, -1.74, 0.28, -0.59, 0.89, -9.74, -2.87, -58.56, -5.69, 0.03, 0.03, -0.02, 114.56, -3.44, -174.75, 0.05, 0.84, 0.54, -0.00, 34, 114, 414, 9, 
7082,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 4, 9, 23.00, 34.87, 2.50, 1.00, 0.00, 
7088,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 9, 3, 22.00, 34.87, 2.50, 1.00, 0.00, 
7094,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 9, 3, 1, 20.00, 42.47, 2.50, 1.00, 0.00, 
7099,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 9, 3, 1, 2, 19.00, 42.47, 2.50, 1.00, 0.00, 
7104,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 3, 1, 2, 2, 17.00, 50.10, 2.50, 1.00, 0.00, 
7114,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 1, 2, 2, 3, 11.00, 65.29, 2.50, 1.00, 0.00, 
7124,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 2, 3, 3, 11.00, 65.48, 2.50, 1.00, 0.00, 
7134,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 3, 3, 4, 14.00, 58.14, 2.50, 1.00, 0.00, 
7144,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 4, 3, 15.00, 55.79, 2.50, 1.00, 0.00, 
7154,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 4, 17.00, 50.92, 2.50, 1.00, 0.00, 
7164,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 3, 17.00, 51.05, 2.50, 1.00, 0.00, 
7168, 114.50, -3.50, -174.69, 2.28, -0.08, -9.49, -1.72, 0.43, -0.51, -0.60, 0.90, -9.74, -4.19, -57.69, -4.75, -0.02, -0.01, 0.01, 114.50, -3.50, -174.62, 0.06, 0.84, 0.54, -0.00, 37, 114, 407, 13, 
7187,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 3, 9, 23.00, 36.12, 2.50, 1.00, 0.00, 
7192,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 9, 2, 21.00, 36.12, 2.50, 1.00, 0.00, 
7198,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 9, 2, 2, 20.00, 43.72, 2.50, 1.00, 0.00, 
7205,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 9, 2, 2, 2, 18.00, 43.72, 2.50, 1.00, 0.00, 
7214,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 2, 2, 2, 3, 18.00, 48.84, 2.50, 1.00, 0.00, 
7224,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 3, 3, 12.00, 64.02, 2.50, 1.00, 0.00, 
7234,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 3, 3, 4, 14.00, 59.18, 2.50, 1.00, 0.00, 
7244,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 4, 3, 15.00, 56.83, 2.50, 1.00, 0.00, 
7254,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 4, 17.00, 51.96, 2.50, 1.00, 0.00, 
7264,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 49.58, 2.50, 1.00, 0.00, 
7269, 114.50, -3.44, -174.75, 1.15, -0.29, -9.33, 1.68, -1.52, 0.00, -0.58, 0.88, -9.74, -7.56, -58.88, -4.50, 0.03, 0.06, 0.02, 114.50, -3.37, -174.81, 0.05, 0.84, 0.54, -0.00, 36, 114, 372, 274, 
7288,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 9, 24.00, 34.64, 2.50, 1.00, 0.00, 
7293,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 9, 1, 21.00, 34.64, 2.50, 1.00, 0.00, 
7299,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 9, 1, 2, 20.00, 44.74, 2.50, 1.00, 0.00, 
7305,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 9, 1, 2, 3, 19.00, 44.74, 2.50, 1.00, 0.00, 
7314,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 1, 2, 3, 3, 18.00, 49.86, 2.50, 1.00, 0.00, 
7324,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 2, 3, 3, 3, 12.00, 65.04, 2.50, 1.00, 0.00, 
7334,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 3, 3, 4, 15.00, 57.69, 2.50, 1.00, 0.00, 
7344,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 4, 3, 16.00, 55.33, 2.50, 1.00, 0.00, 
7354,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 4, 17.00, 52.96, 2.50, 1.00, 0.00, 
7364,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 50.58, 2.50, 1.00, 0.00, 
7369, 114.44, -3.50, -174.75, -1.41, 1.45, -8.93, 0.52, -1.08, -0.55, -0.60, 0.89, -9.74, -5.50, -59.69, -7.06, -0.05, -0.01, 0.01, 114.44, -3.50, -174.75, 0.06, 0.84, 0.54, -0.00, 36, 114, 403, 400, 
7388,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 9, 24.00, 35.64, 2.50, 1.00, 0.00, 
7393,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 9, 2, 22.00, 35.64, 2.50, 1.00, 0.00, 
7399,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 9, 2, 2, 21.00, 43.23, 2.50, 1.00, 0.00, 
7405,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 9, 2, 2, 2, 19.00, 43.23, 2.50, 1.00, 0.00, 
7414,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 2, 2, 2, 3, 18.00, 50.85, 2.50, 1.00, 0.00, 
7424,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 3, 4, 13.00, 63.52, 2.50, 1.00, 0.00, 
7434,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 3, 4, 3, 14.00, 61.18, 2.50, 1.00, 0.00, 
7444,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 4, 3, 4, 16.00, 56.32, 2.50, 1.00, 0.00, 
7454,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 51.44, 2.50, 1.00, 0.00, 
7464,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 3, 18.00, 51.56, 2.50, 1.00, 0.00, 
7468, 114.44, -3.37, -174.87, 1.56, -0.53, -9.96, 2.14, -1.40, -0.21, -0.58, 0.86, -9.75, -8.00, -59.50, -6.25, 0.01, -0.04, 0.00, 114.44, -3.37, -174.87, 0.05, 0.84, 0.54, -0.00, 36, 114, 411, 15, 
7485,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 3, 9, 23.00, 39.13, 2.50, 1.00, 0.00, 
7492,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 9, 2, 22.00, 39.13, 2.50, 1.00, 0.00, 
7497,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 9, 2, 2, 20.00, 46.73, 2.50, 1.00, 0.00, 
7504,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 9, 2, 2, 2, 18.00, 46.73, 2.50, 1.00, 0.00, 
7514,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 2, 2, 2, 4, 19.00, 49.34, 2.50, 1.00, 0.00, 
7524,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 4, 4, 14.00, 62.00, 2.50, 1.00, 0.00, 
7534,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 4, 4, 4, 16.00, 57.14, 2.50, 1.00, 0.00, 
7544,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 4, 4, 4, 3, 17.00, 54.77, 2.50, 1.00, 0.00, 
7554,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 3, 4, 19.00, 49.88, 2.50, 1.00, 0.00, 
7564,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 4, 4, 19.00, 49.99, 2.50, 1.00, 0.00, 
7568, 114.44, -3.50, -174.81, -0.08, 1.06, -8.99, 0.51, 0.18, 0.75, -0.59, 0.87, -9.74, -7.19, -58.00, -6.69, 0.05, 0.10, 0.01, 114.44, -3.44, -174.81, 0.05, 0.84, 0.54, -0.00, 38, 114, 409, 15, 
7587,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 9, 24.00, 37.55, 2.50, 1.00, 0.00, 
7593,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 9, 2, 22.00, 37.55, 2.50, 1.00, 0.00, 
7599,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 9, 2, 2, 21.00, 45.14, 2.50, 1.00, 0.00, 
7604,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 9, 2, 2, 2, 19.00, 45.14, 2.50, 1.00, 0.00, 
7614,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 2, 2, 2, 4, 19.00, 50.25, 2.50, 1.00, 0.00, 
7624,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 4, 3, 13.00, 65.42, 2.50, 1.00, 0.00, 
7634,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 4, 3, 4, 15.00, 60.57, 2.50, 1.00, 0.00, 
7644,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 4, 3, 4, 4, 17.00, 55.70, 2.50, 1.00, 0.00, 
7654,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 4, 19.00, 50.81, 2.50, 1.00, 0.00, 
7664,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 4, 4, 19.00, 50.92, 2.50, 1.00, 0.00, 
7668, 114.37, -3.31, -174.94, -0.08, 0.99, -8.81, 0.49, 0.13, 0.94, -0.57, 0.86, -9.75, -7.56, -59.38, -5.06, -0.01, 0.00, 0.01, 114.37, -3.31, -174.94, 0.05, 0.84, 0.54, -0.00, 38, 114, 407, 12, 
7688,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 9, 25.00, 35.97, 2.50, 1.00, 0.00, 
7693,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 9, 2, 23.00, 35.97, 2.50, 1.00, 0.00, 
7698,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 9, 2, 2, 21.00, 46.06, 2.50, 1.00, 0.00, 
7704,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 9, 2, 2, 2, 19.00, 46.06, 2.50, 1.00, 0.00, 
7714,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 2, 2, 2, 4, 19.00, 51.17, 2.50, 1.00, 0.00, 
7724,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 2, 4, 4, 14.00, 63.83, 2.50, 1.00, 0.00, 
7734,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 2, 4, 4, 4, 16.00, 58.97, 2.50, 1.00, 0.00, 
7744,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 4, 4, 4, 3, 17.00, 56.60, 2.50, 1.00, 0.00, 
7754,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 3, 4, 19.00, 51.71, 2.50, 1.00, 0.00, 
7764,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 3, 4, 4, 19.00, 51.82, 2.50, 1.00, 0.00, 
7768, 114.37, -3.44, -174.87, -1.69, 0.68, -9.27, -1.10, -0.18, 0.46, -0.59, 0.87, -9.74, -6.50, -64.00, -5.37, 0.11, 0.10, -0.03, 114.37, -3.37, -174.94, 0.05, 0.84, 0.54, -0.00, 38, 114, 406, 17, 
7787,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 9, 24.00, 39.38, 2.50, 1.00, 0.00, 
7792,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 9, 2, 22.00, 39.38, 2.50, 1.00, 0.00, 
7797,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 9, 2, 3, 22.00, 44.46, 2.50, 1.00, 0.00, 
7804,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 9, 2, 3, 2, 20.00, 44.46, 2.50, 1.00, 0.00, 
7814,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 9, 2, 3, 2, 4, 20.00, 49.56, 2.50, 1.00, 0.00, 
7824,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 3, 2, 4, 3, 14.00, 64.72, 2.50, 1.00, 0.00, 
7834,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 2, 4, 3, 4, 16.00, 59.86, 2.50, 1.00, 0.00, 
7844,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 2, 4, 3, 4, 4, 17.00, 57.49, 2.50, 1.00, 0.00, 
