Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine,sp1,sp2,sp3,sp4,SR,PID_In,PID_Out,P,I,D,IR
15366,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 5, 5, 26.00, 68.00, 2.50, 1.00, 0.00, 
15370, 162.62, -3.31, -175.94, 0.45, 3.54, -9.53, 1.03, 2.84, 0.22, -0.58, 0.69, -9.76, 9.25, -14.56, -7.37, 0.08, -0.21, 2.18, 163.81, -3.37, -175.87, 0.04, 0.99, 0.14, -0.02, 41, 162, 55, 11, 
15396,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 5, 5, 4, 25.00, 70.55, 2.50, 1.00, 0.00, 
15406,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 5, 4, 3, 22.00, 78.13, 2.50, 1.00, 0.00, 
15416,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 4, 3, 3, 20.00, 83.23, 2.50, 1.00, 0.00, 
15426,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 3, 3, 3, 18.00, 88.35, 2.50, 1.00, 0.00, 
15436,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 3, 3, 16.00, 93.49, 2.50, 1.00, 0.00, 
15446,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 3, 15.00, 96.14, 2.50, 1.00, 0.00, 
15456,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 3, 4, 16.00, 93.78, 2.50, 1.00, 0.00, 
15466,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 3, 4, 3, 16.00, 93.92, 2.50, 1.00, 0.00, 
15472, 173.50, -3.75, -175.81, -3.41, -0.03, -9.05, -2.76, -0.74, 0.70, -0.64, 0.70, -9.75, 4.25, -15.56, -4.69, 0.17, -0.18, 1.96, 173.50, -3.75, -175.81, 0.04, 1.00, 0.06, -0.03, 26, 173, 339, 332, 
15494,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 3, 16.00, 94.06, 2.50, 1.00, 0.00, 
15504,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 3, 4, 17.00, 91.69, 2.50, 1.00, 0.00, 
15514,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 3, 4, 3, 17.00, 91.82, 2.50, 1.00, 0.00, 
15524,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 3, 4, 3, 4, 17.00, 91.95, 2.50, 1.00, 0.00, 
15534,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 3, 4, 4, 18.00, 89.57, 2.50, 1.00, 0.00, 
15544,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 3, 4, 4, 4, 19.00, 87.18, 2.50, 1.00, 0.00, 
15554,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3, 4, 4, 4, 4, 19.00, 87.29, 2.50, 1.00, 0.00, 
15564,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 4, 20.00, 84.89, 2.50, 1.00, 0.00, 
15570, 183.75, -3.94, -175.69, -2.77, -1.53, -10.06, 0.00, 1.33, -1.20, -0.68, 0.72, -9.75, 2.87, -17.75, -8.06, 0.18, -0.15, 2.32, 185.00, -3.94, -175.69, 0.04, 1.00, -0.04, -0.04, 30, 183, 393, 1, 
15598,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 4, 5, 21.00, 82.48, 2.50, 1.00, 0.00, 
15608,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 4, 5, 4, 21.00, 82.57, 2.50, 1.00, 0.00, 
15618,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 4, 5, 4, 5, 22.00, 80.15, 2.50, 1.00, 0.00, 
15628,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 5, 4, 5, 5, 23.00, 77.72, 2.50, 1.00, 0.00, 
15638,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 4, 5, 5, 6, 25.00, 72.77, 2.50, 1.00, 0.00, 
15648,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4, 5, 5, 6, 5, 25.00, 72.82, 2.50, 1.00, 0.00, 
15658,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 5, 6, 27.00, 67.85, 2.50, 1.00, 0.00, 
15668,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 5, 27.00, 67.88, 2.50, 1.00, 0.00, 
15672, 195.87, -4.12, -175.56, 0.07, 0.52, -10.19, 0.77, -0.22, -0.44, -0.70, 0.74, -9.75, -2.06, -15.56, -6.25, 0.19, -0.08, 2.11, 197.00, -4.06, -175.56, 0.03, 0.99, -0.15, -0.04, 41, 195, 351, 344, 
15697,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 5, 27.00, 67.91, 2.50, 1.00, 0.00, 
15707,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 5, 6, 27.00, 67.94, 2.50, 1.00, 0.00, 
15717,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 5, 6, 6, 28.00, 65.46, 2.50, 1.00, 0.00, 
15727,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 6, 5, 27.00, 67.99, 2.50, 1.00, 0.00, 
15737,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 65.51, 2.50, 1.00, 0.00, 
15747,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 63.02, 2.50, 1.00, 0.00, 
15757,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 65.54, 2.50, 1.00, 0.00, 
15767,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 65.56, 2.50, 1.00, 0.00, 
15771, 205.87, -4.25, -175.44, 0.19, 0.38, -10.64, 1.73, -0.27, 0.80, -0.72, 0.76, -9.75, -4.56, -19.56, -6.25, 0.22, -0.05, 1.79, 206.87, -4.19, -175.50, 0.03, 0.97, -0.23, -0.04, 45, 205, 406, 30, 
15799,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 63.07, 2.50, 1.00, 0.00, 
15809,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 63.08, 2.50, 1.00, 0.00, 
15819,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 6, 29.00, 63.09, 2.50, 1.00, 0.00, 
15829,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 5, 29.00, 63.10, 2.50, 1.00, 0.00, 
15839,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 63.11, 2.50, 1.00, 0.00, 
15849,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 63.12, 2.50, 1.00, 0.00, 
15859,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 63.13, 2.50, 1.00, 0.00, 
15869,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 6, 29.00, 63.14, 2.50, 1.00, 0.00, 
15873, 215.50, -4.31, -175.19, -1.06, 1.07, -9.58, -0.31, 0.26, 0.15, -0.74, 0.80, -9.74, -6.75, -19.87, -6.00, 0.15, -0.20, 1.73, 216.44, -4.31, -175.25, 0.03, 0.95, -0.31, -0.05, 47, 215, 405, 24, 
15898,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 5, 29.00, 63.15, 2.50, 1.00, 0.00, 
15908,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 63.16, 2.50, 1.00, 0.00, 
15918,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 63.17, 2.50, 1.00, 0.00, 
15928,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 63.18, 2.50, 1.00, 0.00, 
15938,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 6, 29.00, 63.19, 2.50, 1.00, 0.00, 
15948,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
15958,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
15968,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
15973, 224.62, -4.44, -175.00, 0.17, 1.40, -10.77, 0.93, 0.55, -1.03, -0.75, 0.84, -9.74, -9.38, -11.56, -7.19, 0.12, -0.13, 1.72, 225.56, -4.37, -175.00, 0.02, 0.92, -0.39, -0.05, 47, 224, 408, 40, 
15995,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 5, 29.00, 63.20, 2.50, 1.00, 0.00, 
16005,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 7, 30.00, 60.70, 2.50, 1.00, 0.00, 
16015,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 7, 6, 30.00, 60.70, 2.50, 1.00, 0.00, 
16025,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 7, 6, 6, 30.00, 60.70, 2.50, 1.00, 0.00, 
16035,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 7, 6, 6, 6, 30.00, 60.70, 2.50, 1.00, 0.00, 
16045,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 6, 31.00, 58.19, 2.50, 1.00, 0.00, 
16055,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16065,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16070, 233.50, -4.44, -174.87, -2.09, -0.70, -9.22, -1.33, -1.57, 0.51, -0.75, 0.87, -9.73, -10.50, -9.38, -7.50, 0.08, -0.11, 1.53, 234.37, -4.37, -174.87, 0.02, 0.89, -0.46, -0.05, 48, 233, 403, 31, 
16095,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 5, 29.00, 63.20, 2.50, 1.00, 0.00, 
16105,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 63.21, 2.50, 1.00, 0.00, 
16115,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 63.22, 2.50, 1.00, 0.00, 
16125,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 7, 30.00, 60.72, 2.50, 1.00, 0.00, 
16135,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 7, 6, 30.00, 60.72, 2.50, 1.00, 0.00, 
16145,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 58.21, 2.50, 1.00, 0.00, 
16155,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 6, 31.00, 58.20, 2.50, 1.00, 0.00, 
16302, 250.31, -4.50, -174.56, -1.91, 2.60, -10.05, -0.60, -1.27, 0.55, -0.75, 0.91, -9.73, -15.06, -4.00, -8.56, 0.12, 0.02, 1.07, 250.87, -4.44, -174.62, 0.02, 0.81, -0.58, -0.06, 42, 250, 395, 17, 
16429, 258.44, -4.44, -174.56, -0.67, -0.07, -8.58, 0.08, -0.99, 1.14, -0.76, 0.92, -9.73, -13.25, 1.37, -8.00, 0.15, -0.07, 1.06, 258.44, -4.44, -174.56, 0.01, 0.77, -0.63, -0.06, 0, 258, 405, 36, 
16444, 259.00, -4.37, -174.56, -0.50, 0.90, -10.59, 0.25, -0.01, -0.85, -0.75, 0.91, -9.73, -11.88, 1.37, -8.69, 0.18, -0.13, 1.16, 259.69, -4.37, -174.62, 0.01, 0.77, -0.64, -0.06, 0, 259, 399, 396, 
16467,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 6, 31.00, 58.19, 2.50, 1.00, 0.00, 
16475, 260.94, -4.37, -174.56, -1.44, -0.85, -6.33, -0.69, -1.77, 3.39, -0.75, 0.92, -9.73, -11.88, 1.37, -8.69, 0.03, -0.09, 1.06, 261.50, -4.37, -174.56, 0.01, 0.76, -0.65, -0.06, 6, 260, 407, 35, 
16499,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16509,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16519,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16529,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16539,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16549,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16559,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16569,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16573, 266.81, -4.44, -174.44, -2.47, 1.22, -11.19, -0.40, -1.26, 0.79, -0.75, 0.93, -9.73, -13.00, 1.75, -9.88, 0.08, -0.02, 1.10, 267.37, -4.37, -174.44, 0.01, 0.72, -0.69, -0.06, 48, 266, 407, 23, 
16600,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16610,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16620,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16630,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.69, 2.50, 1.00, 0.00, 
16640,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 7, 31.00, 58.18, 2.50, 1.00, 0.00, 
16650,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 6, 31.00, 58.17, 2.50, 1.00, 0.00, 
16660,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 58.16, 2.50, 1.00, 0.00, 
16670,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 6, 31.00, 58.15, 2.50, 1.00, 0.00, 
16674, 272.87, -4.44, -174.31, 0.56, 1.26, -10.55, -2.29, 0.34, 0.97, -0.75, 0.96, -9.72, -11.19, 0.50, -10.19, 0.10, -0.07, 1.07, 273.44, -4.44, -174.31, 0.01, 0.68, -0.73, -0.06, 49, 272, 398, 395, 
16701,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 6, 31.00, 58.14, 2.50, 1.00, 0.00, 
16711,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 60.64, 2.50, 1.00, 0.00, 
16721,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 7, 31.00, 58.13, 2.50, 1.00, 0.00, 
16731,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 7, 6, 31.00, 58.12, 2.50, 1.00, 0.00, 
16741,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 7, 6, 6, 31.00, 58.11, 2.50, 1.00, 0.00, 
16751,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 7, 6, 6, 6, 31.00, 58.10, 2.50, 1.00, 0.00, 
16761,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 7, 6, 6, 6, 7, 32.00, 55.58, 2.50, 1.00, 0.00, 
16770, 279.06, -4.44, -174.12, -1.91, 1.94, -9.97, -1.15, 0.95, -0.25, -0.76, 0.99, -9.72, -11.19, -0.19, -9.75, 0.06, -0.07, 1.00, 279.56, -4.44, -174.12, 0.00, 0.64, -0.76, -0.06, 44, 279, 400, 21, 
